N° tour;Code département;Code commune;Nom de la commune;N° de bureau de vote;Inscrits;Votants;Exprimés;N° de dépôt de la liste;Nom du candidat tête de liste;Prénom du candidat tête de liste;Code nuance de la liste;Nombre de voix
1;ZD;409;Saint-André;0013;1190;770;732;7;VIRAPOULLÉ;Jean Paul;LUDI;364
1;ZD;409;Saint-André;0013;1190;770;732;9;COTAYA;Jean Marie;LDVG;18
1;ZD;409;Saint-André;0013;1190;770;732;6;BEDIER;Joe;LDVG;96
1;ZD;409;Saint-André;0014;1324;930;907;7;VIRAPOULLÉ;Jean Paul;LUDI;395
1;ZD;409;Saint-André;0014;1324;930;907;6;BEDIER;Joe;LDVG;120
1;ZD;409;Saint-André;0014;1324;930;907;9;COTAYA;Jean Marie;LDVG;12
1;ZD;409;Saint-André;0014;1324;930;907;4;RAMASSAMY;Jean-Francois;LMDM;54
1;ZD;409;Saint-André;0014;1324;930;907;5;FRUTEAU;Claudy;LDVG;201
1;ZD;409;Saint-André;0014;1324;930;907;2;CAMATCHY;Serge;LDVD;125
1;ZD;409;Saint-André;0015;818;564;548;4;RAMASSAMY;Jean-Francois;LMDM;14
1;ZD;409;Saint-André;0015;818;564;548;6;BEDIER;Joe;LDVG;73
1;ZD;409;Saint-André;0015;818;564;548;2;CAMATCHY;Serge;LDVD;47
1;ZD;409;Saint-André;0015;818;564;548;9;COTAYA;Jean Marie;LDVG;13
1;ZD;409;Saint-André;0015;818;564;548;7;VIRAPOULLÉ;Jean Paul;LUDI;292
1;ZD;409;Saint-André;0015;818;564;548;5;FRUTEAU;Claudy;LDVG;109
1;ZD;409;Saint-André;0016;677;433;421;5;FRUTEAU;Claudy;LDVG;74
1;ZD;409;Saint-André;0016;677;433;421;2;CAMATCHY;Serge;LDVD;35
1;ZD;409;Saint-André;0016;677;433;421;7;VIRAPOULLÉ;Jean Paul;LUDI;222
